Processed,Time(h),Time(m),Time(s),Time(ms),Delt,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,PCTimestamp
1162,1,1,17,877,10,0.00537109375,-0.0087890625,0.99462890625,-0.06103515625,0.06103515625,0.0,2.83084737484716,-4.753064713064759,-6.903189255189773,1687593786.7166896
1163,1,1,17,887,10,-0.00048828125,-0.0029296875,1.01953125,0.1220703125,0.18310546875,0.0,-0.16793162393184247,-6.252454212454268,5.091926739926237,1687593786.733689
1164,1,1,17,897,10,0.001953125,-0.0029296875,1.00927734375,0.1220703125,0.48828125,0.1220703125,-13.662437118437339,-13.749401709401809,5.091926739926237,1687593786.7646904
1165,1,1,17,907,10,-0.00390625,-0.005859375,1.01708984375,0.1220703125,0.48828125,-0.06103515625,-1.6673211233213436,2.743882783882725,6.591316239315745,1687593786.7666903
1166,1,1,17,917,10,-0.0068359375,-0.01611328125,1.0068359375,0.06103515625,0.3662109375,0.06103515625,-0.16793162393184247,1.2444932844932168,-8.402578754579281,1687593786.7716897
1167,1,1,17,927,10,0.00830078125,-0.01220703125,1.009765625,0.1220703125,0.30517578125,-0.1220703125,-0.16793162393184247,-9.251233211233284,-2.405020757021248,1687593786.7736897
1168,1,1,17,937,10,0.0048828125,-0.00927734375,1.0,0.0,0.244140625,0.06103515625,-16.661216117216334,-1.7542857142857997,5.091926739926237,1687593786.780689
1169,1,1,17,947,10,0.001953125,-0.01123046875,1.0009765625,0.0,0.18310546875,0.06103515625,2.83084737484716,2.743882783882725,-6.903189255189773,1687593786.7866902
1170,1,1,17,957,10,0.0078125,-0.00732421875,1.00341796875,0.18310546875,-0.06103515625,-0.1220703125,-3.1667106227108377,8.741440781440701,-2.405020757021248,1687593786.816689
1171,1,1,17,967,10,0.00927734375,-0.0107421875,0.97607421875,-0.06103515625,0.0,0.0,7.329015873015656,8.741440781440701,-2.405020757021248,1687593786.8176901
1172,1,1,17,977,10,0.0048828125,-0.00390625,1.0009765625,-0.06103515625,-0.18310546875,-0.06103515625,14.825963369963155,4.243272283272233,11.089484737484213,1687593786.8186893
1173,1,1,17,987,10,0.0107421875,-0.0126953125,0.98486328125,-0.06103515625,-0.1220703125,-0.244140625,7.329015873015656,-6.252454212454268,18.586432234431697,1687593786.8466947
1174,1,1,17,997,10,0.0185546875,-0.01171875,0.99658203125,-0.1220703125,-0.18310546875,-0.06103515625,19.324131868131644,-0.25489621489629144,-0.9056312576317396,1687593786.84869
1175,1,1,18,7,10,0.0126953125,-0.0087890625,0.98779296875,0.0,-0.244140625,0.0,2.83084737484716,-0.25489621489629144,6.591316239315745,1687593786.856733
1176,1,1,18,17,10,0.00390625,-0.0029296875,0.98291015625,-0.18310546875,-0.1220703125,-0.06103515625,-13.662437118437339,-9.251233211233284,-5.403799755800264,1687593786.8586895
1177,1,1,18,27,10,-0.001953125,-0.00390625,0.9970703125,0.0,0.0,-0.1220703125,-13.662437118437339,-1.7542857142857997,-5.403799755800264,1687593786.885696
1178,1,1,18,37,10,0.00439453125,-0.0107421875,0.978515625,0.0,-0.06103515625,-0.30517578125,-3.1667106227108377,14.738998778998734,-8.402578754579281,1687593786.8866901
1179,1,1,18,47,10,0.00439453125,-0.01025390625,1.00048828125,0.0,0.06103515625,-0.06103515625,-4.666100122100339,2.743882783882725,-14.400136752137314,1687593786.8877184
1180,1,1,18,57,10,0.00390625,-0.009765625,1.00146484375,0.0,0.244140625,0.06103515625,-9.164268620268835,-0.25489621489629144,6.591316239315745,1687593786.91869
1181,1,1,18,67,10,-0.00341796875,-0.0126953125,1.009765625,0.18310546875,0.42724609375,0.1220703125,-16.661216117216334,-9.251233211233284,-5.403799755800264,1687593786.9196901
1182,1,1,18,77,10,0.013671875,-0.0068359375,1.00634765625,0.0,0.244140625,-0.1220703125,5.829626373626155,-15.24879120879126,3.5925372405367284,1687593786.9266894
1183,1,1,18,87,10,0.01220703125,-0.00732421875,1.005859375,0.06103515625,0.3662109375,-0.1220703125,-6.16548962148984,4.243272283272233,-2.405020757021248,1687593786.9401274
1184,1,1,18,97,10,-0.00341796875,-0.01123046875,1.0068359375,0.18310546875,0.54931640625,0.06103515625,5.829626373626155,-15.24879120879126,3.5925372405367284,1687593786.942126
1185,1,1,18,107,10,0.00341796875,-0.01123046875,0.99755859375,0.1220703125,0.30517578125,0.06103515625,5.829626373626155,-0.25489621489629144,6.591316239315745,1687593786.9551272
1186,1,1,18,117,10,0.0,-0.0048828125,0.99951171875,0.06103515625,0.30517578125,0.0,-6.16548962148984,1.2444932844932168,0.5937582417577119,1687593786.994128
1187,1,1,18,127,10,0.00048828125,-0.00146484375,0.99609375,0.0,0.18310546875,-0.06103515625,-6.16548962148984,-6.252454212454268,-8.402578754579281,1687593786.9961267
